ExpCode,Participant,CFS_Cover,WithCatch,CFS.congruent.aligned,CFS.congruent.misaligned,CFS.incongruent.aligned,CFS.incongruent.misaligned,monocular.congruent.aligned,monocular.congruent.misaligned,monocular.incongruent.aligned,monocular.incongruent.misaligned,CFS.inter,monocular.inter
E2,8213,both,1,661.0633104246575,673.5478245694444,685.3605219014084,659.0243173380281,692.4382297333334,641.792141,708.2451245538462,696.7481370138889,-38.82071870816719,39.14910119337617
E2,8214,both,1,535.5526492816902,552.0508933676471,516.2041177727273,579.4890439452055,678.9117796176471,635.1228021666667,695.4062738157894,683.4628068285714,46.786682086521296,31.845510463762366
E2,8215,both,1,933.0028782999999,937.3887896923077,949.3546153064516,943.4131878305084,832.1995860441176,820.3878477230769,974.5157918,1013.0495842622951,-10.32733886825099,50.34553078333579
E2,8216,both,1,625.7976891290322,691.5340248620689,653.1310352500001,668.504131101695,920.1518042380952,796.8132419152543,880.9248738653846,870.9824668709676,-50.36323988134188,113.39615532842402
E2,8217,both,1,554.6698091911765,572.7397757352941,562.6100541864407,559.5861468709677,513.9051957910448,515.8780302586207,524.8138598909092,497.49231995081965,-21.093873859590644,-29.29437440766543
E2,8218,both,1,714.5928709583334,709.4571274848485,783.2078082753623,739.9078666515152,677.6404065211268,713.3322355352113,794.9992302941176,722.1308171449275,-38.164198150362154,-108.56024216327467
E2,8221,both,1,621.1645385797101,711.1971082777778,671.3032661641791,657.3357811492538,618.9432887297297,619.6366119117647,659.2261427580645,624.6238459242425,-104.00005471299312,-35.295620015857025
E2,8222,both,1,683.7646199866667,633.6176215866667,638.1379114133333,626.9471811447368,725.9133252933333,851.6692679577465,900.1370413521126,772.9022720410959,38.956268131403476,-252.99071197542992
E2,8223,both,1,943.8896744705883,941.2389399545455,898.4375714852941,917.0366943650794,823.3827966133333,874.1779985972222,928.8869090405404,829.4623078906251,21.24985739582803,-150.21980313380425
E2,8224,both,1,683.7403386086957,701.3749057605634,679.9763876956522,664.9635960140845,741.2692700133333,719.56490075,775.4911206865671,698.4327963432836,-32.64735883343542,-55.3539550799502
E2,8225,both,1,643.8354646176471,686.6523136478874,642.7291890133333,689.7682771351351,592.4969304722222,581.6227493692307,673.6956292112676,571.0305824383562,4.222239091561505,-91.79086566991998
E2,8226,both,1,571.1567386111111,582.1408192264151,566.177566245614,550.3561892105263,577.0263598181818,559.1348759423078,600.4265515,540.82160015,-26.80545765039176,-41.71346747412588
E2,8227,both,1,781.7898669846154,846.4398176527777,899.4112076515152,837.8920139714286,762.1964999275363,708.9072586507937,789.87865759375,764.0514369682539,-126.16914434824889,27.462020651246576
E2,8228,both,1,519.6070171805555,538.4337471126761,581.3471220933333,574.0361939999999,587.69853684,590.8497493243243,650.2215911232877,646.7422566216217,-26.137658025453902,-6.63054698599035
E2,8229,both,1,777.160862047619,796.7576986190477,845.9693898125,802.1433055344828,702.2572597714286,665.9311824626866,722.2509705820895,696.8481795,-63.42292084944586,10.923286226652522
E2,8230,both,1,825.4820017887324,784.7076131940298,985.3116103802816,887.1081313142856,857.7341556470587,793.0725005441176,812.4129617424243,872.9400537580646,-57.42909047129342,125.18874711858143
E2,8231,both,1,863.9757319444444,808.9143060882353,858.8818630684931,840.4145179701492,736.868646378788,697.8132264264706,773.8589202923077,689.006755890625,36.594080757865186,-45.796744449365406
E2,8233,both,1,547.6336153239436,555.1982076805555,556.7588936285714,565.4789047910448,478.5079941971831,493.17573008450705,494.87886601538463,497.44500667187503,1.1554188058614727,-12.101595230833539
E2,8234,both,1,823.6902160555555,700.69562272,791.3191423380281,762.7831854868421,737.1759399861111,711.31796648,800.7414168428571,736.3487646133333,94.45863648436955,-38.53467872341275
